AMP ID,Project Title,Status,Donor,District,City
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Dhanusa,Janakpur
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Dholkha,Charikot
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Dolpa,Dolpa
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Doti,Dipayal
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Gorkha,Gorkha
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Gulmi,Tamghas
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Humla,Simikot
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Ilam,Ilam
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Jajarkot,Khalanga
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Jhapa,Chandragadhi
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Jumla,Jumla Khalanga
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kailali,Dhangadhi
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kalikot,Kalikot
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kanchanpur,Mahendara Nagar
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kapilvastu,Taulihawa
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kaski,Pokhara
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kathmandu,Kathmandu
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Kavrepalanchok,Dhulikhel
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Khotang,Diktel
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Lalitpur,Patan
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Lamjung,Bensi Sahar
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Mahottari,Jaleswor
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Makwanpur,Hetauda
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Manang,Chame
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Morang,Biratnagar
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Mugu,Gamgadhi
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Mustang,Jomsom
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Myagdi,Beni
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Nawalparasi,Parasi
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Nuwakot,Bidur
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Okhaldhunga,Okhaldhunga
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Palpa,Tansen
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Panchthar,Phidim
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Parbat,Kusma
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Parsa,Birgunj
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Pyuthan,Pyuthan Khalanga
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Ramechhap,Manthali
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Rasuwa,Dhunche
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Rautahat,Gaur
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Rolpa,Liwang
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Rukum,Musikot
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Rupandehi,Bhairahawa
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Salyan,Salyan Khalanga
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Sankhuwasabha,Khandbari
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Saptari,Rajbiraj
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Sarlahi,Malangwa
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Sindhuli,Sindhuli Madhi
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Sindhupalchok,Chautara
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Siraha,Siraha
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Solukhumbu,Salleri
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Sunsari,Inaruwa
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Surkhet,Surkhet
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Syangja,Syangja
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Tanahu,Damauli
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Taplejung,Taplejung
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Terhathum,Manglung
8723883662,Nepal Health Sector Programme NHSP-II,On-Going," - AusAid
 - Department for International Development
 - International Development Association
 - Kreditanstalt fŸr Wiederaufbau",Udayapur,Gaighat
87238856793,Empowering the Poor through increasing access to Energy - ADB Regional Energy,,,,
87238856803,International Planned Parenthood Federation (IPPF) South Asia Strategic Plan 2010-2015,,,,
87238856804,South Asia Public Sector Linkages Program (PSLP) initiative,,,,
87238856771,Koshi Basin Program Phase 1 (ICIMOD),,,,
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Achham,Mangalsen
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Bajura,Martadi
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Dailekh,Dullu
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Humla,Simikot
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Jumla,Jumla Khalanga
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Kalikot,Kalikot
8.72381E+11,Rural Access Programme Phase III,On-Going,Department for International Development,Mugu,Gamgadhi
87238837127,Access to Finance for the Poor Programme,,,,
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Achham,Mangalsen
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Bhojpur,Bhojpur
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Dailekh,Dullu
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Doti,Dipayal
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Kapilvastu,Taulihawa
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Makwanpur,Hetauda
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Panchthar,Phidim
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Sankhuwasabha,Khandbari
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Sindhupalchok,Chautara
8723883714,NEPAL RURAL ACCESS PROGRAMME PHASE- II,Completed,Department for International Development,Terhathum,Manglung
8723883702,Centre for Inclusive Growth,On-Going,Department for International Development,Kaski,Pokhara
87238311703,Nepal Market Development Program,,,,
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Achham,Mangalsen
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Dailekh,Dullu
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Dholkha,Charikot
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Jajarkot,Khalanga
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Kailali,Dhangadhi
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Kalikot,Kalikot
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Khotang,Diktel
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Lamjung,Bensi Sahar
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Okhaldhunga,Okhaldhunga
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Ramechhap,Manthali
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Salyan,Salyan Khalanga
8723883796,Employment Fund Phase I,On-Going," - Department for International Development
 - Swiss Agency for Development and Cooperation",Syangja,Syangja
8723893352,Strengthen BOG secretariat,,,,
8723883773,Community Support Programme Phase - II,,,,
8.72381E+11,"Local Governance and Community Development Programme, Phase II (LGCDP II)",,,,
8723893667,Support for Effective Empowerment,,,,
8723893293,Raising Impact of National Skill Testing Board Phase I,,,,
87238935324,POWER PLANT EXTENSION SALLERI CHIALSA ELECTRICITY COMPANY (SCECO) _ SINGLE PHASE,On-Going,Swiss Agency for Development and Cooperation,Solukhumbu,Salleri
8.72382E+11,"Strengthening Approaches for Maximizing Maternal, Neonatal, and Reproductive Health (SAMMAN)",On-Going,CARE Nepal,Dadeldhura,Dadeldhura
8.72382E+11,"Strengthening Approaches for Maximizing Maternal, Neonatal, and Reproductive Health (SAMMAN)",On-Going,CARE Nepal,Doti,Dipayal
8.72382E+11,"Strengthening Approaches for Maximizing Maternal, Neonatal, and Reproductive Health (SAMMAN)",On-Going,CARE Nepal,Kailali,Dhangadhi
8723896615,Multi Donor Trust Fund for Public Financial Management (WB),,,,
8723831145,"Human Rights and Good Governance Program, Phase III (2009-13)",,,,
8723851249,Institutional Strengthening and Professional Development Support for the Election commission of Nepal,,,,
87238963532,"Peacebuilding and collaborative leadership, phase 1",,,,
8723896631,Promoting National Integrity System TI-Nepal,,,,
8723896639,Sediment handling and headwork design of hydro power stations,,,,
87238934461,Rehalibitation of Critical Trail Bridges,,,,
8723896623,Support to the electoral process in Nepal. Building electoral capacity and promoting electoral legal reform,,,,
8723896625,Support to Constitution Making and Implementation,,,,
87238963560,Sankalpa - Empowerment of Women for Political and Social Justice,,,,
8723896632,"Social Inclusion Research Fund Assistance Programme, SIRF II",,,,
8723896612,"Support to Human Rights, Strategic Plan of INSEC",,,,
8723896628,Strengthening of LGBTI through Blue Diamond support,,,,
8723893800,"Trail Bridge Sub-Sector Programme,Phase II",,,,
8723878523,"Nepal Peace Support Programme, phase III",,,,
8723851793,Second Higher Education Project (including JSDF Secondary School Stipend project),,,,
8723831157,Assistance for Feasibility Studies of Small and Medium Size Hydro Power Projects,,,,
872381955,Project for Agriculture Commercialization and Trade (PACT),,,,
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Achham,Mangalsen
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Arghakhanchi,Sandhikharka
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Baglung,Baglung
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Baitadi,Baitadi
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Bajhang,Chainpur
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Bajura,Martadi
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Darchula,Darchula
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Dhading,Dhading Besi
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Dolpa,Dolpa
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Gorkha,Gorkha
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Humla,Simikot
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Jajarkot,Khalanga
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Jumla,Jumla Khalanga
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Kalikot,Kalikot
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Kaski,Pokhara
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Lamjung,Bensi Sahar
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Makwanpur,Hetauda
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Morang,Biratnagar
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Mugu,Gamgadhi
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Myagdi,Beni
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Nuwakot,Bidur
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Okhaldhunga,Okhaldhunga
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Parbat,Kusma
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Ramechhap,Manthali
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Salyan,Salyan Khalanga
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Sindhupalchok,Chautara
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Solukhumbu,Salleri
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Taplejung,Taplejung
872382368,Decentralized Rural Infrastructure and Livelihood Project (DRILP),Completed," - Asian Development Bank
 - Swiss Agency for Development and Cooperation",Udayapur,Gaighat
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Bara,Kalaiya
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Bhaktapur,Bhaktapur
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Bhojpur,Bhojpur
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Chitwan,Bharatpur
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Dhading,Dhading Besi
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Dhankuta,Dhankuta
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Dhanusa,Janakpur
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Dholkha,Charikot
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Ilam,Ilam
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Jhapa,Chandragadhi
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Kathmandu,Kathmandu
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Kavrepalanchok,Dhulikhel
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Khotang,Diktel
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Lalitpur,Patan
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Mahottari,Jaleswor
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Makwanpur,Hetauda
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Morang,Biratnagar
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Nuwakot,Bidur
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Okhaldhunga,Okhaldhunga
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Panchthar,Phidim
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Parsa,Birgunj
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Ramechhap,Manthali
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Rasuwa,Dhunche
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Rautahat,Gaur
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Sankhuwasabha,Khandbari
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Saptari,Rajbiraj
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Sarlahi,Malangwa
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Sindhuli,Sindhuli Madhi
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Sindhupalchok,Chautara
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Siraha,Siraha
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Solukhumbu,Salleri
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Sunsari,Inaruwa
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Taplejung,Taplejung
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Terhathum,Manglung
872381335,Community-Managed Irrigated Agriculture (Sector) Project CMIASP,On-Going," - Asian Development Bank
 - OPEC Fund for Inernational Development",Udayapur,Gaighat
872382130,Kathmandu Valley Water Services Sector Development Project,On-Going,Asian Development Bank,Bhaktapur,Bhaktapur
872382130,Kathmandu Valley Water Services Sector Development Project,On-Going,Asian Development Bank,Kathmandu,Kathmandu
872382130,Kathmandu Valley Water Services Sector Development Project,On-Going,Asian Development Bank,Lalitpur,Patan
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Achham,Mangalsen
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Baitadi,Baitadi
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Bajhang,Chainpur
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Bajura,Martadi
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Bara,Kalaiya
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Dhanusa,Janakpur
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Doti,Dipayal
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Jumla,Jumla Khalanga
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Kalikot,Kalikot
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Mahottari,Jaleswor
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Mugu,Gamgadhi
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Ramechhap,Manthali
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Rautahat,Gaur
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Sarlahi,Malangwa
872383050,Gender Equality and Empowerment of Women Project,On-Going,Asian Development Bank,Sindhuli,Sindhuli Madhi
87238588,Energy Access and Efficiency Improvement Project (EAEIP),On-Going,Asian Development Bank,Baglung,Baglung
87238588,Energy Access and Efficiency Improvement Project (EAEIP),On-Going,Asian Development Bank,Banke,Nepalgunj
87238588,Energy Access and Efficiency Improvement Project (EAEIP),On-Going,Asian Development Bank,Kathmandu,Kathmandu
87238588,Energy Access and Efficiency Improvement Project (EAEIP),On-Going,Asian Development Bank,Rupandehi,Bhairahawa
